id,seed,leader,colour,value,drones
10,1f209dda-de7b-40dc-991e-0d3364e66066,Lehines,1,0.726,"[{""seed"":""1f209dda-de7b-40dc-991e-0d3364e66066"",""name"":""Lehines"",""weapon"":4,""gimbal"":3,""steering"":4,""thruster"":4,""chassis"":1,""scanner"":3,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.761"",""weaponNormal"":""1.000"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.833"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.667""},{""seed"":""1f209dda-de7b-40dc-991e-0d3364e66066"",""name"":""Futis v26.5"",""weapon"":3,""gimbal"":4,""steering"":5,""thruster"":3,""chassis"":0,""scanner"":3,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.717"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.800"",""steeringNormal"":""1.000"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.667""},{""seed"":""1f209dda-de7b-40dc-991e-0d3364e66066"",""name"":""Johines"",""weapon"":1,""gimbal"":0,""steering"":4,""thruster"":3,""chassis"":1,""scanner"":4,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.572"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.833"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.833""},{""seed"":""1f209dda-de7b-40dc-991e-0d3364e66066"",""name"":""Nethea"",""weapon"":1,""gimbal"":4,""steering"":3,""thruster"":4,""chassis"":0,""scanner"":0,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.545"",""weaponNormal"":""0.400"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.167""},{""seed"":""1f209dda-de7b-40dc-991e-0d3364e66066"",""name"":""Negantu"",""weapon"":2,""gimbal"":2,""steering"":0,""thruster"":1,""chassis"":3,""scanner"":3,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.522"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.167"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.667""},{""seed"":""1f209dda-de7b-40dc-991e-0d3364e66066"",""name"":""Zaturn"",""weapon"":0,""gimbal"":5,""steering"":0,""thruster"":2,""chassis"":2,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.511"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.167"",""chassisNormal"":""0.600"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.500""}]"
11,10f4854f-1dab-45b6-9017-ad5e38f8665f,Kunerth,3,0.670,"[{""seed"":""10f4854f-1dab-45b6-9017-ad5e38f8665f"",""name"":""Kunerth"",""weapon"":1,""gimbal"":2,""steering"":0,""thruster"":4,""chassis"":4,""scanner"":4,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.650"",""weaponNormal"":""0.400"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.833""},{""seed"":""10f4854f-1dab-45b6-9017-ad5e38f8665f"",""name"":""Ioria"",""weapon"":3,""gimbal"":0,""steering"":5,""thruster"":2,""chassis"":0,""scanner"":5,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.628"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""1.000"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.167"",""scannerNormal"":""1.000""},{""seed"":""10f4854f-1dab-45b6-9017-ad5e38f8665f"",""name"":""Xalia"",""weapon"":0,""gimbal"":1,""steering"":3,""thruster"":3,""chassis"":2,""scanner"":3,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.545"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.667""},{""seed"":""10f4854f-1dab-45b6-9017-ad5e38f8665f"",""name"":""Qunides"",""weapon"":0,""gimbal"":0,""steering"":4,""thruster"":3,""chassis"":3,""scanner"":1,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.522"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.833"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.333""},{""seed"":""10f4854f-1dab-45b6-9017-ad5e38f8665f"",""name"":""Keter Mk LII"",""weapon"":4,""gimbal"":2,""steering"":1,""thruster"":1,""chassis"":0,""scanner"":3,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.517"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.333"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.667""},{""seed"":""10f4854f-1dab-45b6-9017-ad5e38f8665f"",""name"":""Nolara"",""weapon"":1,""gimbal"":5,""steering"":0,""thruster"":3,""chassis"":1,""scanner"":0,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.489"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.167"",""chassisNormal"":""0.400"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.167""}]"
12,701cc025-8403-4b86-958c-551e945ed2b4,Zustea,4,0.821,"[{""seed"":""701cc025-8403-4b86-958c-551e945ed2b4"",""name"":""Zustea"",""weapon"":4,""gimbal"":1,""steering"":3,""thruster"":4,""chassis"":3,""scanner"":3,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.744"",""weaponNormal"":""1.000"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.667"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.667""},{""seed"":""701cc025-8403-4b86-958c-551e945ed2b4"",""name"":""Woturn"",""weapon"":0,""gimbal"":4,""steering"":5,""thruster"":4,""chassis"":3,""scanner"":2,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.722"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""1.000"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.500""},{""seed"":""701cc025-8403-4b86-958c-551e945ed2b4"",""name"":""Quyama v1.65"",""weapon"":3,""gimbal"":5,""steering"":3,""thruster"":3,""chassis"":3,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.706"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""0.800"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.167""},{""seed"":""701cc025-8403-4b86-958c-551e945ed2b4"",""name"":""Xotera"",""weapon"":4,""gimbal"":3,""steering"":1,""thruster"":4,""chassis"":0,""scanner"":4,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.672"",""weaponNormal"":""1.000"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.333"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.833""},{""seed"":""701cc025-8403-4b86-958c-551e945ed2b4"",""name"":""Zobos Mk XCIV"",""weapon"":4,""gimbal"":1,""steering"":2,""thruster"":4,""chassis"":3,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.633"",""weaponNormal"":""1.000"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.500"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.167""},{""seed"":""701cc025-8403-4b86-958c-551e945ed2b4"",""name"":""Qophus"",""weapon"":3,""gimbal"":5,""steering"":4,""thruster"":2,""chassis"":0,""scanner"":1,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.628"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.833"",""chassisNormal"":""0.200"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.333""}]"
13,8416fdbe-2b65-4017-9b03-39c7725ccb49,Gater,1,0.805,"[{""seed"":""8416fdbe-2b65-4017-9b03-39c7725ccb49"",""name"":""Gater"",""weapon"":3,""gimbal"":2,""steering"":4,""thruster"":4,""chassis"":4,""scanner"":5,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.856"",""weaponNormal"":""0.800"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.833"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.500"",""scannerNormal"":""1.000""},{""seed"":""8416fdbe-2b65-4017-9b03-39c7725ccb49"",""name"":""Wobos Mk XLVII"",""weapon"":2,""gimbal"":3,""steering"":5,""thruster"":1,""chassis"":3,""scanner"":4,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.717"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.400"",""steeringNormal"":""1.000"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.833""},{""seed"":""8416fdbe-2b65-4017-9b03-39c7725ccb49"",""name"":""Destea"",""weapon"":2,""gimbal"":1,""steering"":3,""thruster"":1,""chassis"":4,""scanner"":5,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.667"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.667"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.333"",""scannerNormal"":""1.000""},{""seed"":""8416fdbe-2b65-4017-9b03-39c7725ccb49"",""name"":""Jetov"",""weapon"":1,""gimbal"":4,""steering"":2,""thruster"":4,""chassis"":0,""scanner"":5,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.655"",""weaponNormal"":""0.400"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.500"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.833"",""scannerNormal"":""1.000""},{""seed"":""8416fdbe-2b65-4017-9b03-39c7725ccb49"",""name"":""Deruta v24.84"",""weapon"":0,""gimbal"":5,""steering"":5,""thruster"":0,""chassis"":2,""scanner"":3,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.611"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.200"",""steeringNormal"":""1.000"",""chassisNormal"":""0.600"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.667""},{""seed"":""8416fdbe-2b65-4017-9b03-39c7725ccb49"",""name"":""Iutania"",""weapon"":0,""gimbal"":1,""steering"":4,""thruster"":2,""chassis"":3,""scanner"":1,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.517"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.833"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.333""}]"
14,f4837d03-c2d4-4bab-ba4c-afcf37af36e3,Jotune,5,0.752,"[{""seed"":""f4837d03-c2d4-4bab-ba4c-afcf37af36e3"",""name"":""Jotune"",""weapon"":4,""gimbal"":2,""steering"":3,""thruster"":4,""chassis"":3,""scanner"":2,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.744"",""weaponNormal"":""1.000"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.667"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.500""},{""seed"":""f4837d03-c2d4-4bab-ba4c-afcf37af36e3"",""name"":""Tutis"",""weapon"":1,""gimbal"":4,""steering"":5,""thruster"":1,""chassis"":1,""scanner"":5,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.672"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.400"",""steeringNormal"":""1.000"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.833"",""scannerNormal"":""1.000""},{""seed"":""f4837d03-c2d4-4bab-ba4c-afcf37af36e3"",""name"":""Ienope"",""weapon"":2,""gimbal"":2,""steering"":4,""thruster"":1,""chassis"":4,""scanner"":2,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.639"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.833"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.500""},{""seed"":""f4837d03-c2d4-4bab-ba4c-afcf37af36e3"",""name"":""Voliv v12.33"",""weapon"":2,""gimbal"":2,""steering"":2,""thruster"":3,""chassis"":2,""scanner"":3,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.611"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.500"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.667""},{""seed"":""f4837d03-c2d4-4bab-ba4c-afcf37af36e3"",""name"":""Yeria"",""weapon"":3,""gimbal"":4,""steering"":2,""thruster"":0,""chassis"":2,""scanner"":2,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.572"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.500"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.500""},{""seed"":""f4837d03-c2d4-4bab-ba4c-afcf37af36e3"",""name"":""Ceturn"",""weapon"":2,""gimbal"":1,""steering"":4,""thruster"":3,""chassis"":1,""scanner"":0,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.522"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.833"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.167""}]"
15,a9061811-e243-4594-9ae2-9790feac757b,Maphus,5,0.651,"[{""seed"":""a9061811-e243-4594-9ae2-9790feac757b"",""name"":""Maphus"",""weapon"":4,""gimbal"":4,""steering"":1,""thruster"":4,""chassis"":3,""scanner"":5,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.828"",""weaponNormal"":""1.000"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.333"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.833"",""scannerNormal"":""1.000""},{""seed"":""a9061811-e243-4594-9ae2-9790feac757b"",""name"":""Tater"",""weapon"":3,""gimbal"":5,""steering"":2,""thruster"":0,""chassis"":1,""scanner"":0,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.511"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.500"",""chassisNormal"":""0.400"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.167""},{""seed"":""a9061811-e243-4594-9ae2-9790feac757b"",""name"":""Lulia"",""weapon"":1,""gimbal"":0,""steering"":2,""thruster"":2,""chassis"":1,""scanner"":5,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.511"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.500"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.167"",""scannerNormal"":""1.000""},{""seed"":""a9061811-e243-4594-9ae2-9790feac757b"",""name"":""Iunus"",""weapon"":3,""gimbal"":2,""steering"":3,""thruster"":1,""chassis"":0,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.483"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.333""},{""seed"":""a9061811-e243-4594-9ae2-9790feac757b"",""name"":""Yanov"",""weapon"":3,""gimbal"":2,""steering"":1,""thruster"":0,""chassis"":2,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.461"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.333"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.333""},{""seed"":""a9061811-e243-4594-9ae2-9790feac757b"",""name"":""Geter"",""weapon"":3,""gimbal"":3,""steering"":0,""thruster"":2,""chassis"":0,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.461"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.167"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.333""}]"
16,ae2cd215-ae04-4ea9-92d4-0e24e977f74d,Yeliv,4,0.637,"[{""seed"":""ae2cd215-ae04-4ea9-92d4-0e24e977f74d"",""name"":""Yeliv"",""weapon"":1,""gimbal"":2,""steering"":3,""thruster"":3,""chassis"":4,""scanner"":4,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.700"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.833""},{""seed"":""ae2cd215-ae04-4ea9-92d4-0e24e977f74d"",""name"":""Cowei Mk LXX"",""weapon"":4,""gimbal"":0,""steering"":5,""thruster"":1,""chassis"":0,""scanner"":1,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.517"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.400"",""steeringNormal"":""1.000"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.333""},{""seed"":""ae2cd215-ae04-4ea9-92d4-0e24e977f74d"",""name"":""Kotis"",""weapon"":0,""gimbal"":3,""steering"":5,""thruster"":2,""chassis"":1,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.506"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.600"",""steeringNormal"":""1.000"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.167""},{""seed"":""ae2cd215-ae04-4ea9-92d4-0e24e977f74d"",""name"":""Hotov"",""weapon"":1,""gimbal"":1,""steering"":1,""thruster"":3,""chassis"":3,""scanner"":1,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.500"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.333"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.333""},{""seed"":""ae2cd215-ae04-4ea9-92d4-0e24e977f74d"",""name"":""Mothea Mk VIII"",""weapon"":0,""gimbal"":0,""steering"":5,""thruster"":3,""chassis"":1,""scanner"":1,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.483"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.800"",""steeringNormal"":""1.000"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.333""},{""seed"":""ae2cd215-ae04-4ea9-92d4-0e24e977f74d"",""name"":""Manides"",""weapon"":0,""gimbal"":1,""steering"":1,""thruster"":3,""chassis"":0,""scanner"":5,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.478"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.333"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.333"",""scannerNormal"":""1.000""}]"
17,962a9ec6-78e7-4ca6-b37f-b5939e3dfc7e,Nalea,3,0.707,"[{""seed"":""962a9ec6-78e7-4ca6-b37f-b5939e3dfc7e"",""name"":""Nalea"",""weapon"":4,""gimbal"":5,""steering"":1,""thruster"":2,""chassis"":2,""scanner"":2,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.672"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.333"",""chassisNormal"":""0.600"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.500""},{""seed"":""962a9ec6-78e7-4ca6-b37f-b5939e3dfc7e"",""name"":""Sarilia"",""weapon"":1,""gimbal"":0,""steering"":5,""thruster"":4,""chassis"":3,""scanner"":1,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.617"",""weaponNormal"":""0.400"",""thrusterNormal"":""1.000"",""steeringNormal"":""1.000"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.333""},{""seed"":""962a9ec6-78e7-4ca6-b37f-b5939e3dfc7e"",""name"":""Navis v1.44"",""weapon"":4,""gimbal"":2,""steering"":2,""thruster"":0,""chassis"":2,""scanner"":4,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.606"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.500"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.833""},{""seed"":""962a9ec6-78e7-4ca6-b37f-b5939e3dfc7e"",""name"":""Lutov"",""weapon"":4,""gimbal"":0,""steering"":5,""thruster"":1,""chassis"":3,""scanner"":0,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.589"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.400"",""steeringNormal"":""1.000"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.167""},{""seed"":""962a9ec6-78e7-4ca6-b37f-b5939e3dfc7e"",""name"":""Derilia v35.46"",""weapon"":2,""gimbal"":3,""steering"":0,""thruster"":3,""chassis"":2,""scanner"":2,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.556"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.167"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.500""},{""seed"":""962a9ec6-78e7-4ca6-b37f-b5939e3dfc7e"",""name"":""Zeter"",""weapon"":1,""gimbal"":1,""steering"":1,""thruster"":2,""chassis"":3,""scanner"":2,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.494"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.333"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.500""}]"
18,0526f4ab-ebf6-4389-bca9-5cebb0a34b93,Belara,1,0.754,"[{""seed"":""0526f4ab-ebf6-4389-bca9-5cebb0a34b93"",""name"":""Belara"",""weapon"":3,""gimbal"":5,""steering"":3,""thruster"":3,""chassis"":4,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.795"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""1.000"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.500""},{""seed"":""0526f4ab-ebf6-4389-bca9-5cebb0a34b93"",""name"":""Hatis"",""weapon"":3,""gimbal"":0,""steering"":4,""thruster"":4,""chassis"":3,""scanner"":4,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.739"",""weaponNormal"":""0.800"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.833"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.833""},{""seed"":""0526f4ab-ebf6-4389-bca9-5cebb0a34b93"",""name"":""Runov"",""weapon"":3,""gimbal"":0,""steering"":5,""thruster"":2,""chassis"":1,""scanner"":5,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.661"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""1.000"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.167"",""scannerNormal"":""1.000""},{""seed"":""0526f4ab-ebf6-4389-bca9-5cebb0a34b93"",""name"":""Vemia"",""weapon"":0,""gimbal"":3,""steering"":5,""thruster"":1,""chassis"":4,""scanner"":0,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.572"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.400"",""steeringNormal"":""1.000"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.167""},{""seed"":""0526f4ab-ebf6-4389-bca9-5cebb0a34b93"",""name"":""Vuhines"",""weapon"":0,""gimbal"":2,""steering"":3,""thruster"":3,""chassis"":3,""scanner"":0,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.522"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.167""},{""seed"":""0526f4ab-ebf6-4389-bca9-5cebb0a34b93"",""name"":""Yutov"",""weapon"":4,""gimbal"":5,""steering"":1,""thruster"":0,""chassis"":0,""scanner"":0,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.483"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.333"",""chassisNormal"":""0.200"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.167""}]"
19,ba410eb7-5965-4c92-878d-40a351e952ac,Huter,5,0.732,"[{""seed"":""ba410eb7-5965-4c92-878d-40a351e952ac"",""name"":""Huter"",""weapon"":0,""gimbal"":5,""steering"":3,""thruster"":4,""chassis"":4,""scanner"":2,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.728"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.667"",""chassisNormal"":""1.000"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.500""},{""seed"":""ba410eb7-5965-4c92-878d-40a351e952ac"",""name"":""Vuclite"",""weapon"":4,""gimbal"":0,""steering"":1,""thruster"":4,""chassis"":4,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.639"",""weaponNormal"":""1.000"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.333"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.333""},{""seed"":""ba410eb7-5965-4c92-878d-40a351e952ac"",""name"":""Xeyama"",""weapon"":1,""gimbal"":2,""steering"":5,""thruster"":2,""chassis"":1,""scanner"":4,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.622"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""1.000"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.833""},{""seed"":""ba410eb7-5965-4c92-878d-40a351e952ac"",""name"":""Fohiri"",""weapon"":0,""gimbal"":4,""steering"":0,""thruster"":2,""chassis"":3,""scanner"":4,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.572"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.167"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.833""},{""seed"":""ba410eb7-5965-4c92-878d-40a351e952ac"",""name"":""Wanerth"",""weapon"":2,""gimbal"":0,""steering"":2,""thruster"":3,""chassis"":4,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.567"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.500"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.333""},{""seed"":""ba410eb7-5965-4c92-878d-40a351e952ac"",""name"":""Jaturn Mk XIII"",""weapon"":1,""gimbal"":2,""steering"":4,""thruster"":1,""chassis"":1,""scanner"":3,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.533"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.833"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.667""}]"
